first_opcode,second_opcode,first_length,second_length,sum,combined
_STORE_ATTR_SLOT,_LOAD_FAST_AND_CLEAR,272,47,319,303
_STORE_ATTR_SLOT,_LOAD_FAST_CHECK,272,210,482,427
_STORE_ATTR_SLOT,_LOAD_FROM_DICT_OR_DEREF,272,326,598,559
_STORE_ATTR_SLOT,_LOAD_FROM_DICT_OR_GLOBALS,272,355,627,595
_STORE_ATTR_SLOT,_LOAD_GLOBAL,272,363,635,577
_STORE_ATTR_SLOT,_LOAD_GLOBAL_BUILTINS,272,207,479,426
_STORE_ATTR_SLOT,_LOAD_GLOBAL_MODULE,272,207,479,426
_STORE_ATTR_SLOT,_LOAD_LOCALS,272,157,429,387
_STORE_ATTR_SLOT,_LOAD_NAME,272,323,595,557
_STORE_ATTR_SLOT,_LOAD_SUPER_ATTR_ATTR,272,488,760,740
_STORE_ATTR_SLOT,_LOAD_SUPER_ATTR_METHOD,272,625,897,880
_STORE_ATTR_SLOT,_MAKE_CELL,272,228,500,444
_STORE_ATTR_SLOT,_MAKE_FUNCTION,272,222,494,456
_STORE_ATTR_SLOT,_MAP_ADD,272,140,412,359
_STORE_ATTR_SLOT,_MATCH_CLASS,272,469,741,681
_STORE_ATTR_SLOT,_MATCH_KEYS,272,99,371,331
_STORE_ATTR_SLOT,_MATCH_MAPPING,272,59,331,315
_STORE_ATTR_SLOT,_MATCH_SEQUENCE,272,59,331,315
_STORE_ATTR_SLOT,_NOP,272,13,285,272
_STORE_ATTR_SLOT,_POP_EXCEPT,272,178,450,392
_STORE_ATTR_SLOT,_POP_FRAME,272,111,383,338
_STORE_ATTR_SLOT,_POP_TOP,272,148,420,375
_STORE_ATTR_SLOT,_PUSH_EXC_INFO,272,124,396,342
_STORE_ATTR_SLOT,_PUSH_FRAME,272,68,340,311
_STORE_ATTR_SLOT,_PUSH_NULL,272,24,296,280
_STORE_ATTR_SLOT,_RESUME_CHECK,272,69,341,334
_STORE_ATTR_SLOT,_SAVE_RETURN_OFFSET,272,27,299,287
_STORE_ATTR_SLOT,_SETUP_ANNOTATIONS,272,427,699,667
_STORE_ATTR_SLOT,_SET_ADD,272,242,514,466
_STORE_ATTR_SLOT,_SET_FUNCTION_ATTRIBUTE,272,132,404,375
_STORE_ATTR_SLOT,_SET_IP,272,43,315,302
_STORE_ATTR_SLOT,_SET_UPDATE,272,242,514,466
_STORE_ATTR_SLOT,_STORE_ATTR,272,350,622,569
_STORE_ATTR_SLOT,_STORE_ATTR_INSTANCE_VALUE,272,318,590,533
_STORE_ATTR_SLOT,_STORE_ATTR_SLOT,272,272,544,487
_STORE_ATTR_SLOT,_STORE_DEREF,272,175,447,389
_STORE_ATTR_SLOT,_STORE_FAST,272,172,444,386
_STORE_ATTR_SLOT,_STORE_GLOBAL,272,248,520,471
_STORE_ATTR_SLOT,_STORE_NAME,272,391,663,627
_STORE_ATTR_SLOT,_STORE_SLICE,272,457,729,680
_STORE_ATTR_SLOT,_STORE_SUBSCR,272,422,694,642
_STORE_ATTR_SLOT,_STORE_SUBSCR_DICT,272,289,561,507
_STORE_ATTR_SLOT,_STORE_SUBSCR_LIST_INT,272,414,686,661
_STORE_ATTR_SLOT,_SWAP,272,54,326,315
_STORE_ATTR_SLOT,_TO_BOOL,272,220,492,458
_STORE_ATTR_SLOT,_TO_BOOL_ALWAYS_TRUE,272,229,501,442
_STORE_ATTR_SLOT,_TO_BOOL_BOOL,272,73,345,336
_STORE_ATTR_SLOT,_TO_BOOL_INT,272,237,509,468
_STORE_ATTR_SLOT,_TO_BOOL_LIST,272,240,512,471
_STORE_ATTR_SLOT,_TO_BOOL_NONE,272,83,355,362
_STORE_ATTR_SLOT,_TO_BOOL_STR,272,261,533,493
_STORE_ATTR_SLOT,_UNARY_INVERT,272,202,474,423
_STORE_ATTR_SLOT,_UNARY_NEGATIVE,272,202,474,423
_STORE_ATTR_SLOT,_UNARY_NOT,272,45,317,304
_STORE_ATTR_SLOT,_UNPACK_EX,272,236,508,477
_STORE_ATTR_SLOT,_UNPACK_SEQUENCE,272,235,507,475
_STORE_ATTR_SLOT,_UNPACK_SEQUENCE_LIST,272,379,651,631
_STORE_ATTR_SLOT,_UNPACK_SEQUENCE_TUPLE,272,338,610,610
_STORE_ATTR_SLOT,_UNPACK_SEQUENCE_TWO_TUPLE,272,312,584,551
_STORE_ATTR_SLOT,_WITH_EXCEPT_START,272,295,567,528
_BUILD_SLICE,_BEFORE_ASYNC_WITH,492,859,1351,1325
_BUILD_SLICE,_BEFORE_WITH,492,859,1351,1325
_BUILD_SLICE,_BINARY_OP,492,340,832,782
_BUILD_SLICE,_BINARY_OP_ADD_FLOAT,492,397,889,883
_BUILD_SLICE,_BINARY_OP_ADD_INT,492,228,720,672
_BUILD_SLICE,_BINARY_OP_ADD_UNICODE,492,228,720,672
_BUILD_SLICE,_BINARY_OP_MULTIPLY_FLOAT,492,397,889,883
_BUILD_SLICE,_BINARY_OP_MULTIPLY_INT,492,228,720,672
_BUILD_SLICE,_BINARY_OP_SUBTRACT_FLOAT,492,397,889,883
_BUILD_SLICE,_BINARY_OP_SUBTRACT_INT,492,228,720,672
_BUILD_SLICE,_BINARY_SLICE,492,360,852,819
_BUILD_SLICE,_BINARY_SUBSCR,492,326,818,777
_BUILD_SLICE,_BINARY_SUBSCR_DICT,492,415,907,873
_BUILD_SLICE,_BINARY_SUBSCR_LIST_INT,492,352,844,847
_BUILD_SLICE,_BINARY_SUBSCR_STR_INT,492,497,989,1000
_BUILD_SLICE,_BINARY_SUBSCR_TUPLE_INT,492,348,840,843
_BUILD_SLICE,_BUILD_CONST_KEY_MAP,492,547,1039,983
_BUILD_SLICE,_BUILD_LIST,492,163,655,608
_BUILD_SLICE,_BUILD_MAP,492,369,861,822
_BUILD_SLICE,_BUILD_SET,492,495,987,981
_BUILD_SLICE,_BUILD_SLICE,492,492,984,918
_BUILD_SLICE,_BUILD_STRING,492,367,859,794
_BUILD_SLICE,_BUILD_TUPLE,492,163,655,608
_BUILD_SLICE,_CALL_BUILTIN_CLASS,492,602,1094,1037
_BUILD_SLICE,_CALL_BUILTIN_FAST,492,603,1095,1036
_BUILD_SLICE,_CALL_BUILTIN_FAST_WITH_KEYWORDS,492,603,1095,1036
_BUILD_SLICE,_CALL_BUILTIN_O,492,624,1116,1046
_BUILD_SLICE,_CALL_INTRINSIC_1,492,223,715,692
_BUILD_SLICE,_CALL_INTRINSIC_2,492,343,835,791
_BUILD_SLICE,_CALL_ISINSTANCE,492,561,1053,1008
_BUILD_SLICE,_CALL_LEN,492,466,958,912
_BUILD_SLICE,_CALL_METHOD_DESCRIPTOR_FAST,492,621,1113,1052
_BUILD_SLICE,_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,492,621,1113,1052
_BUILD_SLICE,_CALL_METHOD_DESCRIPTOR_NOARGS,492,601,1093,1020
_BUILD_SLICE,_CALL_METHOD_DESCRIPTOR_O,492,674,1166,1052
_BUILD_SLICE,_CALL_STR_1,492,462,954,912
_BUILD_SLICE,_CALL_TUPLE_1,492,462,954,912
_BUILD_SLICE,_CALL_TYPE_1,492,452,944,946
_BUILD_SLICE,_CHECK_ATTR_CLASS,492,88,580,614
_BUILD_SLICE,_CHECK_ATTR_METHOD_LAZY_DICT,492,75,567,601
_BUILD_SLICE,_CHECK_ATTR_MODULE,492,96,588,622
_BUILD_SLICE,_CHECK_ATTR_WITH_HINT,492,70,562,596
_BUILD_SLICE,_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,492,122,614,649
_BUILD_SLICE,_CHECK_EG_MATCH,492,629,1121,1091
_BUILD_SLICE,_CHECK_EXC_MATCH,492,353,845,820
_BUILD_SLICE,_CHECK_FUNCTION_EXACT_ARGS,492,152,644,670
_BUILD_SLICE,_CHECK_MANAGED_OBJECT_HAS_VALUES,492,115,607,613
_BUILD_SLICE,_CHECK_PEP_523,492,67,559,559
_BUILD_SLICE,_CHECK_STACK_SPACE,492,127,619,635
_BUILD_SLICE,_CHECK_VALIDITY,492,69,561,561
_BUILD_SLICE,_COMPARE_OP,492,498,990,935
_BUILD_SLICE,_COMPARE_OP_FLOAT,492,334,826,818
_BUILD_SLICE,_COMPARE_OP_INT,492,405,897,880
_BUILD_SLICE,_COMPARE_OP_STR,492,325,817,783
_BUILD_SLICE,_CONTAINS_OP,492,362,854,813
_BUILD_SLICE,_CONVERT_VALUE,492,216,708,683
_BUILD_SLICE,_COPY,492,107,599,586
_BUILD_SLICE,_COPY_FREE_VARS,492,202,694,632
_BUILD_SLICE,_DELETE_ATTR,492,244,736,693
_BUILD_SLICE,_DELETE_DEREF,492,234,726,670
_BUILD_SLICE,_DELETE_FAST,492,294,786,732
_BUILD_SLICE,_DELETE_GLOBAL,492,200,692,642
_BUILD_SLICE,_DELETE_NAME,492,219,711,659
_BUILD_SLICE,_DELETE_SUBSCR,492,325,817,786
_BUILD_SLICE,_DICT_MERGE,492,334,826,801
_BUILD_SLICE,_DICT_UPDATE,492,387,879,857
_BUILD_SLICE,_END_SEND,492,162,654,659
_BUILD_SLICE,_EXIT_INIT_CHECK,492,129,621,609
_BUILD_SLICE,_EXIT_TRACE,492,41,533,493
_BUILD_SLICE,_FORMAT_SIMPLE,492,227,719,709
_BUILD_SLICE,_FORMAT_WITH_SPEC,492,326,818,777
_BUILD_SLICE,_FOR_ITER_TIER_TWO,492,309,801,797
_BUILD_SLICE,_GET_AITER,492,517,1009,1004
_BUILD_SLICE,_GET_ANEXT,492,450,942,945
_BUILD_SLICE,_GET_AWAITABLE,492,501,993,973
_BUILD_SLICE,_GET_ITER,492,202,694,675
_BUILD_SLICE,_GET_LEN,492,112,604,607
_BUILD_SLICE,_GET_YIELD_FROM_ITER,492,283,775,787
_BUILD_SLICE,_GUARD_BOTH_FLOAT,492,83,575,623
_BUILD_SLICE,_GUARD_BOTH_INT,492,83,575,623
_BUILD_SLICE,_GUARD_BOTH_UNICODE,492,83,575,623
_BUILD_SLICE,_GUARD_BUILTINS_VERSION,492,95,587,587
_BUILD_SLICE,_GUARD_DORV_VALUES,492,63,555,589
_BUILD_SLICE,_GUARD_DORV_VALUES_INST_ATTR_FROM_DICT,492,115,607,613
_BUILD_SLICE,_GUARD_GLOBALS_VERSION,492,95,587,587
_BUILD_SLICE,_GUARD_IS_FALSE_POP,492,80,572,608
_BUILD_SLICE,_GUARD_IS_NONE_POP,492,80,572,608
_BUILD_SLICE,_GUARD_IS_NOT_NONE_POP,492,215,707,707
_BUILD_SLICE,_GUARD_IS_TRUE_POP,492,80,572,608
_BUILD_SLICE,_GUARD_KEYS_VERSION,492,83,575,609
_BUILD_SLICE,_GUARD_NOT_EXHAUSTED_LIST,492,76,568,602
_BUILD_SLICE,_GUARD_NOT_EXHAUSTED_RANGE,492,64,556,590
_BUILD_SLICE,_GUARD_NOT_EXHAUSTED_TUPLE,492,76,568,602
_BUILD_SLICE,_GUARD_TYPE_VERSION,492,79,571,605
_BUILD_SLICE,_INIT_CALL_BOUND_METHOD_EXACT_ARGS,492,302,794,832
_BUILD_SLICE,_INIT_CALL_PY_EXACT_ARGS,492,759,1251,1303
_BUILD_SLICE,_INSERT,492,103,595,589
_BUILD_SLICE,_IS_NONE,492,190,682,709
_BUILD_SLICE,_IS_OP,492,312,804,799
_BUILD_SLICE,_ITER_CHECK_LIST,492,73,565,599
_BUILD_SLICE,_ITER_CHECK_RANGE,492,73,565,599
_BUILD_SLICE,_ITER_CHECK_TUPLE,492,73,565,599
_BUILD_SLICE,_ITER_NEXT_LIST,492,109,601,604
_BUILD_SLICE,_ITER_NEXT_RANGE,492,111,603,609
_BUILD_SLICE,_ITER_NEXT_TUPLE,492,106,598,601
_BUILD_SLICE,_JUMP_TO_TOP,492,94,586,541
_BUILD_SLICE,_LIST_APPEND,492,140,632,600
_BUILD_SLICE,_LIST_EXTEND,492,429,921,894
_BUILD_SLICE,_LOAD_ASSERTION_ERROR,492,94,586,550
_BUILD_SLICE,_LOAD_ATTR,492,380,872,839
_BUILD_SLICE,_LOAD_ATTR_CLASS,492,231,723,724
_BUILD_SLICE,_LOAD_ATTR_INSTANCE_VALUE,492,300,792,794
_BUILD_SLICE,_LOAD_ATTR_METHOD_LAZY_DICT,492,98,590,597
_BUILD_SLICE,_LOAD_ATTR_METHOD_NO_DICT,492,98,590,597
_BUILD_SLICE,_LOAD_ATTR_METHOD_WITH_VALUES,492,98,590,597
_BUILD_SLICE,_LOAD_ATTR_MODULE,492,323,815,818
_BUILD_SLICE,_LOAD_ATTR_NONDESCRIPTOR_NO_DICT,492,198,690,679
_BUILD_SLICE,_LOAD_ATTR_NONDESCRIPTOR_WITH_VALUES,492,198,690,679
_BUILD_SLICE,_LOAD_ATTR_SLOT,492,294,786,788
_BUILD_SLICE,_LOAD_ATTR_WITH_HINT,492,429,921,945
_BUILD_SLICE,_LOAD_BUILD_CLASS,492,173,665,636
_BUILD_SLICE,_LOAD_CONST,492,106,598,573
_BUILD_SLICE,_LOAD_DEREF,492,168,660,622
_BUILD_SLICE,_LOAD_FAST,492,99,591,562
_BUILD_SLICE,_LOAD_FAST_AND_CLEAR,492,47,539,538
_BUILD_SLICE,_LOAD_FAST_CHECK,492,210,702,666
_BUILD_SLICE,_LOAD_FROM_DICT_OR_DEREF,492,326,818,811
_BUILD_SLICE,_LOAD_FROM_DICT_OR_GLOBALS,492,355,847,847
_BUILD_SLICE,_LOAD_GLOBAL,492,363,855,838
_BUILD_SLICE,_LOAD_GLOBAL_BUILTINS,492,207,699,686
_BUILD_SLICE,_LOAD_GLOBAL_MODULE,492,207,699,686
_BUILD_SLICE,_LOAD_LOCALS,492,157,649,611
_BUILD_SLICE,_LOAD_NAME,492,323,815,787
_BUILD_SLICE,_LOAD_SUPER_ATTR_ATTR,492,488,980,955
_BUILD_SLICE,_LOAD_SUPER_ATTR_METHOD,492,625,1117,1121
_BUILD_SLICE,_MAKE_CELL,492,228,720,659
_BUILD_SLICE,_MAKE_FUNCTION,492,222,714,726
_BUILD_SLICE,_MAP_ADD,492,140,632,602
_BUILD_SLICE,_MATCH_CLASS,492,469,961,925
_BUILD_SLICE,_MATCH_KEYS,492,99,591,601
_BUILD_SLICE,_MATCH_MAPPING,492,59,551,575
_BUILD_SLICE,_MATCH_SEQUENCE,492,59,551,575
_BUILD_SLICE,_NOP,492,13,505,492
_BUILD_SLICE,_POP_EXCEPT,492,178,670,659
_BUILD_SLICE,_POP_FRAME,492,111,603,611
_BUILD_SLICE,_POP_TOP,492,148,640,630
_BUILD_SLICE,_PUSH_EXC_INFO,492,124,616,615
_BUILD_SLICE,_PUSH_FRAME,492,68,560,579
_BUILD_SLICE,_PUSH_NULL,492,24,516,524
_BUILD_SLICE,_RESUME_CHECK,492,69,561,553
_BUILD_SLICE,_SAVE_RETURN_OFFSET,492,27,519,506
_BUILD_SLICE,_SETUP_ANNOTATIONS,492,427,919,859
_BUILD_SLICE,_SET_ADD,492,242,734,687
_BUILD_SLICE,_SET_FUNCTION_ATTRIBUTE,492,132,624,659
_BUILD_SLICE,_SET_IP,492,43,535,520
_BUILD_SLICE,_SET_UPDATE,492,242,734,687
_BUILD_SLICE,_STORE_ATTR,492,350,842,809
_BUILD_SLICE,_STORE_ATTR_INSTANCE_VALUE,492,318,810,825
_BUILD_SLICE,_STORE_ATTR_SLOT,492,272,764,763
_BUILD_SLICE,_STORE_DEREF,492,175,667,644
_BUILD_SLICE,_STORE_FAST,492,172,664,641
_BUILD_SLICE,_STORE_GLOBAL,492,248,740,697
_BUILD_SLICE,_STORE_NAME,492,391,883,852
_BUILD_SLICE,_STORE_SLICE,492,457,949,922
_BUILD_SLICE,_STORE_SUBSCR,492,422,914,885
_BUILD_SLICE,_STORE_SUBSCR_DICT,492,289,781,777
_BUILD_SLICE,_STORE_SUBSCR_LIST_INT,492,414,906,889
_BUILD_SLICE,_SWAP,492,54,546,549
_BUILD_SLICE,_TO_BOOL,492,220,712,700
_BUILD_SLICE,_TO_BOOL_ALWAYS_TRUE,492,229,721,733
_BUILD_SLICE,_TO_BOOL_BOOL,492,73,565,599
_BUILD_SLICE,_TO_BOOL_INT,492,237,729,744
_BUILD_SLICE,_TO_BOOL_LIST,492,240,732,744
_BUILD_SLICE,_TO_BOOL_NONE,492,83,575,629
_BUILD_SLICE,_TO_BOOL_STR,492,261,753,757
_BUILD_SLICE,_UNARY_INVERT,492,202,694,675
_BUILD_SLICE,_UNARY_NEGATIVE,492,202,694,675
_BUILD_SLICE,_UNARY_NOT,492,45,537,563
_BUILD_SLICE,_UNPACK_EX,492,236,728,732
_BUILD_SLICE,_UNPACK_SEQUENCE,492,235,727,727
_BUILD_SLICE,_UNPACK_SEQUENCE_LIST,492,379,871,846
_BUILD_SLICE,_UNPACK_SEQUENCE_TUPLE,492,338,830,854
_BUILD_SLICE,_UNPACK_SEQUENCE_TWO_TUPLE,492,312,804,835
_BUILD_SLICE,_WITH_EXCEPT_START,492,295,787,766
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BEFORE_ASYNC_WITH,122,859,981,904
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BEFORE_WITH,122,859,981,904
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP,122,340,462,420
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP_ADD_FLOAT,122,397,519,501
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP_ADD_INT,122,228,350,359
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP_ADD_UNICODE,122,228,350,359
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP_MULTIPLY_FLOAT,122,397,519,501
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP_MULTIPLY_INT,122,228,350,359
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP_SUBTRACT_FLOAT,122,397,519,501
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_OP_SUBTRACT_INT,122,228,350,359
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_SLICE,122,360,482,435
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_SUBSCR,122,326,448,406
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_SUBSCR_DICT,122,415,537,461
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_SUBSCR_LIST_INT,122,352,474,429
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_SUBSCR_STR_INT,122,497,619,574
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BINARY_SUBSCR_TUPLE_INT,122,348,470,425
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BUILD_CONST_KEY_MAP,122,547,669,624
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BUILD_LIST,122,163,285,277
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BUILD_MAP,122,369,491,477
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BUILD_SET,122,495,617,607
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BUILD_SLICE,122,492,614,577
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BUILD_STRING,122,367,489,459
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_BUILD_TUPLE,122,163,285,277
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_BUILTIN_CLASS,122,602,724,599
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_BUILTIN_FAST,122,603,725,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_BUILTIN_FAST_WITH_KEYWORDS,122,603,725,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_BUILTIN_O,122,624,746,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_INTRINSIC_1,122,223,345,326
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_INTRINSIC_2,122,343,465,427
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_ISINSTANCE,122,561,683,597
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_LEN,122,466,588,493
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_METHOD_DESCRIPTOR_FAST,122,621,743,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,122,621,743,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_METHOD_DESCRIPTOR_NOARGS,122,601,723,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_METHOD_DESCRIPTOR_O,122,674,796,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_STR_1,122,462,584,492
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_TUPLE_1,122,462,584,492
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CALL_TYPE_1,122,452,574,491
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_ATTR_CLASS,122,88,210,157
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_ATTR_METHOD_LAZY_DICT,122,75,197,144
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_ATTR_MODULE,122,96,218,165
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_ATTR_WITH_HINT,122,70,192,139
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,122,122,244,122
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_EG_MATCH,122,629,751,672
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_EXC_MATCH,122,353,475,450
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_FUNCTION_EXACT_ARGS,122,152,274,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_MANAGED_OBJECT_HAS_VALUES,122,115,237,184
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_PEP_523,122,67,189,136
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_STACK_SPACE,122,127,249,167
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CHECK_VALIDITY,122,69,191,138
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_COMPARE_OP,122,498,620,567
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_COMPARE_OP_FLOAT,122,334,456,403
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_COMPARE_OP_INT,122,405,527,474
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_COMPARE_OP_STR,122,325,447,394
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CONTAINS_OP,122,362,484,443
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_CONVERT_VALUE,122,216,338,319
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_COPY,122,107,229,228
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_COPY_FREE_VARS,122,202,324,324
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DELETE_ATTR,122,244,366,340
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DELETE_DEREF,122,234,356,339
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DELETE_FAST,122,294,416,399
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DELETE_GLOBAL,122,200,322,314
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DELETE_NAME,122,219,341,333
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DELETE_SUBSCR,122,325,447,402
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DICT_MERGE,122,334,456,428
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_DICT_UPDATE,122,387,509,474
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_END_SEND,122,162,284,276
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_EXIT_INIT_CHECK,122,129,251,242
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_EXIT_TRACE,122,41,163,41
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_FORMAT_SIMPLE,122,227,349,327
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_FORMAT_WITH_SPEC,122,326,448,406
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_FOR_ITER_TIER_TWO,122,309,431,380
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GET_AITER,122,517,639,610
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GET_ANEXT,122,450,572,564
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GET_AWAITABLE,122,501,623,600
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GET_ITER,122,202,324,305
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GET_LEN,122,112,234,225
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GET_YIELD_FROM_ITER,122,283,405,397
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_BOTH_FLOAT,122,83,205,152
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_BOTH_INT,122,83,205,152
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_BOTH_UNICODE,122,83,205,152
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_BUILTINS_VERSION,122,95,217,164
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_DORV_VALUES,122,63,185,132
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_DORV_VALUES_INST_ATTR_FROM_DICT,122,115,237,184
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_GLOBALS_VERSION,122,95,217,164
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_IS_FALSE_POP,122,80,202,142
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_IS_NONE_POP,122,80,202,142
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_IS_NOT_NONE_POP,122,215,337,274
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_IS_TRUE_POP,122,80,202,142
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_KEYS_VERSION,122,83,205,152
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_NOT_EXHAUSTED_LIST,122,76,198,145
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_NOT_EXHAUSTED_RANGE,122,64,186,133
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_NOT_EXHAUSTED_TUPLE,122,76,198,145
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_GUARD_TYPE_VERSION,122,79,201,148
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_INIT_CALL_BOUND_METHOD_EXACT_ARGS,122,302,424,398
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_INIT_CALL_PY_EXACT_ARGS,122,759,881,741
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_INSERT,122,103,225,227
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_IS_NONE,122,190,312,291
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_IS_OP,122,312,434,401
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_ITER_CHECK_LIST,122,73,195,142
_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,_ITER_CHECK_RANGE,122,73,195,142
